login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
cheeaun,cheeaun/vis-academy,2017-10-05T09:22:30Z,1,1,JavaScript,True,True,mit
cheeaun,cheeaun/vue,2018-10-13T10:20:17Z,0,0,JavaScript,True,False,mit
cheeaun,cheeaun/walkabout-map,2015-06-06T08:31:38Z,1,1,HTML,True,True,
cheeaun,cheeaun/webuild-slack,2017-01-06T05:24:38Z,1,1,,True,True,
cheeaun,cheeaun/webuildsg-branding,2017-03-01T01:42:57Z,0,0,,True,True,mit
cheeaun,cheeaun/webuildsg-osx,2015-05-30T06:22:45Z,0,0,JavaScript,True,True,mit
cheeaun,cheeaun/whathappen-sg,2022-01-09T09:27:09Z,10,10,HTML,False,False,
cheeaun,cheeaun/xbar-plugins,2021-03-21T13:35:16Z,2,2,Shell,True,True,
fossasia,fossasia/2010.fossasia.org,2013-12-01T04:55:56Z,1532,1532,HTML,False,False,
fossasia,fossasia/2011.fossasia.org,2015-01-04T20:37:41Z,1536,1536,HTML,False,False,
fossasia,fossasia/2012.fossasia.org,2015-01-04T20:39:20Z,1565,1565,CSS,False,False,
fossasia,fossasia/2013.fossasia.org,2016-08-13T12:56:04Z,1482,1482,HTML,True,False,
fossasia,fossasia/2014.fossasia.org,2013-12-03T07:17:19Z,1539,1539,HTML,False,False,
fossasia,fossasia/2015.fossasia.org,2014-07-03T21:45:14Z,1543,1543,CSS,True,False,
fossasia,fossasia/2016.codeheat.org,2017-08-21T22:11:27Z,1452,1452,CSS,True,True,
fossasia,fossasia/2016.fossasia.org,2015-06-17T05:34:54Z,1564,1564,CSS,True,False,
fossasia,fossasia/2017.codeheat.org,2017-08-30T11:16:51Z,1458,1458,CSS,True,True,
fossasia,fossasia/2017.fossasia.org,2016-03-23T06:19:14Z,1578,1578,HTML,False,True,
fossasia,fossasia/2018.codeheat.org,2016-07-29T16:53:36Z,1486,1486,CSS,False,False,
fossasia,fossasia/2018.fossasia.org,2015-05-03T07:37:27Z,1578,1578,HTML,False,True,
fossasia,fossasia/2019.codeheat.org,2019-09-20T07:36:42Z,687,687,Less,False,False,
fossasia,fossasia/2019.fossasia.org,2017-12-13T22:51:09Z,1440,1440,HTML,False,True,
fossasia,fossasia/2020.codeheat.org,2021-11-11T13:02:51Z,126,126,Less,True,True,
fossasia,fossasia/2020.fossasia.org,2016-06-29T18:25:52Z,1496,1496,HTML,False,False,
fossasia,fossasia/2021.codeheat.org,2019-01-02T14:50:27Z,859,859,Less,False,False,
fossasia,fossasia/2021.fossasia.org,2016-06-27T18:24:05Z,1507,1507,HTML,False,False,
fossasia,fossasia/2022.fossasia.org,2022-01-08T16:43:55Z,102,102,HTML,True,False,
fossasia,fossasia/2023.fossasia.org,2015-01-24T14:25:33Z,1532,1532,HTML,True,False,
fossasia,fossasia/2024.fossasia.org,2024-09-05T12:37:03Z,4,4,HTML,True,True,
fossasia,fossasia/accounts.susi.ai,2017-06-06T07:35:51Z,1505,1505,JavaScript,False,False,lgpl-2.1
fossasia,fossasia/api.fossasia.net,2014-11-23T22:13:07Z,1535,1535,JavaScript,False,False,
fossasia,fossasia/asksusi,2017-04-17T16:31:08Z,1485,1485,CSS,False,False,
fossasia,fossasia/AYABInterface,2016-07-17T13:33:59Z,1491,1491,Python,True,True,lgpl-3.0
fossasia,fossasia/badgemagic-android,2014-10-30T15:21:39Z,1842,1842,Dart,True,False,apache-2.0
fossasia,fossasia/badgemagic-app,2016-06-30T15:27:34Z,1512,1512,TypeScript,False,False,apache-2.0
fossasia,fossasia/badgemagic-case,2024-08-27T02:01:31Z,5,5,,True,False,apache-2.0
fossasia,fossasia/badgemagic-firmware,2016-06-18T10:19:19Z,1504,1504,C,True,False,apache-2.0
fossasia,fossasia/badgemagic-hardware,2016-07-05T20:54:06Z,1491,1491,,True,False,apache-2.0
fossasia,fossasia/badgemagic-rs,2024-05-31T16:07:51Z,9,9,Rust,True,False,apache-2.0
fossasia,fossasia/badgemagic.fossasia.org,2016-06-24T14:00:07Z,1494,1494,,False,False,
fossasia,fossasia/badgeyay,2017-06-04T14:32:49Z,1790,1790,JavaScript,False,False,gpl-3.0
fossasia,fossasia/bbb-download,2017-05-21T09:56:02Z,1483,1483,JavaScript,False,False,apache-2.0
fossasia,fossasia/blog.fossasia.org,2013-11-30T08:56:43Z,1531,1531,,True,False,
fossasia,fossasia/calendar.fossasia.org,2016-09-29T08:48:01Z,1485,1485,CSS,True,False,
fossasia,fossasia/chatmosphere-app,2022-04-14T12:10:03Z,70,70,JavaScript,True,True,other
fossasia,fossasia/circle-knitting,2015-04-30T06:56:32Z,1532,1532,,True,True,
fossasia,fossasia/cmake-microchip,2022-04-30T15:18:42Z,68,68,CMake,True,False,other
fossasia,fossasia/cmap.api.fossasia.net,2014-11-25T18:30:07Z,1528,1528,JavaScript,True,True,
fossasia,fossasia/coc.fossasia.org,2016-06-23T14:44:43Z,1497,1497,CSS,False,False,
fossasia,fossasia/code.fossasia.org,2021-07-22T10:46:33Z,190,190,Less,False,False,
fossasia,fossasia/Codeheat,2016-11-25T09:17:41Z,1488,1488,,False,False,gpl-2.0
fossasia,fossasia/codeheat.org,2016-09-15T13:52:39Z,1630,1630,Less,False,False,
fossasia,fossasia/common.api.fossasia.net,2014-11-24T21:46:21Z,1530,1530,JavaScript,True,False,
fossasia,fossasia/CommonsNet,2016-05-27T09:09:52Z,1531,1531,JavaScript,True,False,gpl-3.0
fossasia,fossasia/Connect-Me,2017-12-24T12:08:10Z,1372,1372,JavaScript,False,False,bsd-3-clause
fossasia,fossasia/connfa-android,2017-05-15T12:35:21Z,1472,1472,Java,False,False,apache-2.0
fossasia,fossasia/delhi.jugaadfest.com,2019-11-30T11:11:13Z,633,633,HTML,False,False,
fossasia,fossasia/dev.susi.ai,2016-10-08T09:54:20Z,1482,1482,,False,False,
fossasia,fossasia/directory.api.fossasia.net,2014-11-24T15:44:43Z,1550,1550,Python,True,True,
fossasia,fossasia/dmca,2018-01-07T09:06:00Z,1338,1338,,True,False,
fossasia,fossasia/ember-l10n,2021-10-26T16:04:15Z,136,136,,True,True,mit
fossasia,fossasia/Ember_Simple_Calculator,2017-11-28T19:57:34Z,1448,1448,JavaScript,True,False,lgpl-3.0
fossasia,fossasia/engelsystem,2016-05-16T00:47:57Z,1513,1513,CSS,True,True,gpl-2.0
fossasia,fossasia/event-collect,2016-11-29T22:16:27Z,1505,1505,Python,False,False,
fossasia,fossasia/Event-Safety-Measures,2020-03-16T10:48:10Z,494,494,,False,False,apache-2.0
fossasia,fossasia/events.fossasia.org,2016-08-12T14:53:55Z,1502,1502,Less,True,False,
fossasia,fossasia/eventyay-artwork,2019-01-23T15:15:24Z,845,845,,False,False,apache-2.0
fossasia,fossasia/eventyay-common,2017-06-11T07:31:32Z,1456,1456,Java,False,False,apache-2.0
fossasia,fossasia/eventyay-docker,2016-06-22T18:02:04Z,1494,1494,,True,False,apache-2.0
fossasia,fossasia/eventyay-talk,2017-04-17T16:40:33Z,1485,1485,Python,False,False,apache-2.0
fossasia,fossasia/eventyay-talk-downstream,2016-07-29T17:28:03Z,1488,1488,Python,True,False,other
fossasia,fossasia/eventyay-talk-pages,2024-06-10T21:48:34Z,7,7,Python,True,False,other
fossasia,fossasia/eventyay-talk-schedule,2024-07-26T08:32:34Z,4,4,Vue,True,True,
fossasia,fossasia/eventyay-talk-video,2024-06-10T21:49:12Z,7,7,Python,True,True,other
fossasia,fossasia/eventyay-ticket-pages,2024-06-10T20:30:02Z,7,7,Python,True,True,other
fossasia,fossasia/eventyay-ticket-video,2024-06-10T20:33:58Z,7,7,Python,True,True,other
fossasia,fossasia/eventyay-tickets,2016-07-05T20:49:44Z,1509,1509,Python,True,False,apache-2.0
fossasia,fossasia/eventyay-tickets-exhibitors,2024-08-26T11:23:04Z,6,6,Python,True,True,apache-2.0
fossasia,fossasia/eventyay-video,2016-11-26T14:49:07Z,1490,1490,Python,True,False,apache-2.0
fossasia,fossasia/eventyay.de,2021-01-11T18:53:27Z,289,289,HTML,False,False,
fossasia,fossasia/feed.api.fossasia.net,2014-11-27T22:24:24Z,1527,1527,PHP,True,True,
fossasia,fossasia/feed.api.freifunk.net,2014-11-27T14:06:32Z,1528,1528,PHP,True,True,
fossasia,fossasia/flappy-svg,2015-12-20T12:12:31Z,1607,1607,JavaScript,False,False,other
fossasia,fossasia/flask-rest-jsonapi,2018-03-12T10:29:51Z,1252,1252,Python,True,True,mit
fossasia,fossasia/Flask_Simple_Form,2017-11-28T19:53:29Z,1465,1465,HTML,True,False,lgpl-3.0
fossasia,fossasia/foss.vn,2015-01-24T13:22:20Z,1524,1524,HTML,True,False,
fossasia,fossasia/fossasia-artwork,2016-02-27T19:42:29Z,1511,1511,,False,False,lgpl-2.1
fossasia,fossasia/fossasia-communities,2014-12-03T00:43:04Z,1581,1581,,True,True,
fossasia,fossasia/fossasia-companion-android,2015-02-01T09:40:50Z,1533,1533,Java,False,False,apache-2.0
fossasia,fossasia/fossasia-jekyll-theme,2018-12-05T00:46:03Z,879,879,CSS,False,False,mit
fossasia,fossasia/fossasia-nodemailer,2014-12-09T05:39:00Z,1534,1534,JavaScript,False,False,
fossasia,fossasia/FOSSASIA-Office,2019-06-20T12:11:56Z,791,791,,True,False,mit
fossasia,fossasia/fossasia-presentations,2019-11-07T11:39:33Z,640,640,Makefile,False,False,
fossasia,fossasia/fossasia-webfeeds,2016-01-20T21:45:42Z,1503,1503,JavaScript,True,False,
fossasia,fossasia/fossasia.github.io,2016-01-21T20:28:43Z,1519,1519,HTML,True,False,
fossasia,fossasia/fossasia.net,2015-01-11T17:15:59Z,1533,1533,HTML,False,False,
fossasia,fossasia/fossasia.org,2015-06-17T06:01:04Z,1891,1891,Less,False,False,
fossasia,fossasia/fossasia10-drupal,2013-11-30T02:12:19Z,1530,1530,PHP,True,True,other
fossasia,fossasia/fossasia11-drupal,2013-11-30T08:08:40Z,1530,1530,PHP,True,True,gpl-2.0
fossasia,fossasia/fossbridge.com,2016-11-04T02:04:15Z,1479,1479,HTML,False,False,
fossasia,fossasia/gci14.fossasia.org,2014-12-05T01:48:54Z,1572,1572,JavaScript,True,True,
fossasia,fossasia/gci15.fossasia.org,2015-12-06T13:06:07Z,1601,1601,HTML,True,True,gpl-2.0
fossasia,fossasia/gci16.fossasia.org,2016-08-13T13:05:34Z,1654,1654,HTML,False,False,gpl-3.0
fossasia,fossasia/gci17.fossasia.org,2015-12-15T21:04:37Z,1595,1595,CSS,False,False,lgpl-3.0
fossasia,fossasia/gci18.fossasia.org,2018-09-19T12:39:38Z,1187,1187,CSS,True,True,gpl-3.0
fossasia,fossasia/geolocation,2016-12-19T03:43:35Z,1503,1503,JavaScript,True,False,
fossasia,fossasia/green-park-2,2016-11-25T22:46:53Z,1471,1471,PHP,True,False,
fossasia,fossasia/hotelxoai.com,2015-01-24T15:49:06Z,1532,1532,HTML,True,False,
fossasia,fossasia/hyderabad.jugaadfest.com,2019-11-30T11:07:21Z,633,633,HTML,False,False,
fossasia,fossasia/in.pslab.io,2018-11-27T09:36:00Z,894,894,,False,False,gpl-3.0
fossasia,fossasia/jobs.fossasia.org,2017-03-31T12:17:02Z,1466,1466,HTML,False,False,
fossasia,fossasia/jp.pslab.io,2018-11-17T03:36:38Z,933,933,,False,False,
fossasia,fossasia/jugaadfest-artwork,2017-11-24T10:31:38Z,1442,1442,,False,False,gpl-3.0
fossasia,fossasia/jugaadfest.com,2016-01-26T10:17:52Z,1521,1521,HTML,True,False,apache-2.0
fossasia,fossasia/KikiAuth,2016-08-08T17:49:10Z,1492,1492,Lua,True,False,
fossasia,fossasia/kniteditor,2016-06-30T10:46:12Z,1509,1509,Inno Setup,True,True,lgpl-3.0
fossasia,fossasia/knitlib,2015-05-23T07:35:51Z,1537,1537,Python,True,False,lgpl-3.0
fossasia,fossasia/knitpat,2015-05-23T07:34:52Z,1521,1521,Python,True,False,
fossasia,fossasia/knitserver,2015-07-18T17:09:55Z,1518,1518,JavaScript,True,False,
fossasia,fossasia/knitting.fossasia.org,2016-08-05T19:35:30Z,1501,1501,,True,False,
fossasia,fossasia/knittingpattern,2016-05-27T08:08:47Z,1566,1566,Python,True,False,lgpl-3.0
fossasia,fossasia/knitweb,2015-05-23T07:33:18Z,1532,1532,JavaScript,True,True,
fossasia,fossasia/labs.fossasia.org,2015-01-11T15:52:54Z,1673,1673,CSS,False,False,
fossasia,fossasia/labyrinth,2017-11-25T18:37:27Z,1521,1521,JavaScript,False,False,agpl-3.0
fossasia,fossasia/lang.eventyay.com,2024-08-04T19:34:36Z,4,4,,True,True,apache-2.0
fossasia,fossasia/led-name-badge-ls32,2019-12-28T12:28:03Z,648,648,Python,True,False,gpl-2.0
fossasia,fossasia/libsigrok,2020-11-25T08:50:13Z,332,332,C,True,False,gpl-3.0
fossasia,fossasia/libsigrokdecode,2020-11-19T23:47:26Z,336,336,,True,False,gpl-3.0
fossasia,fossasia/loklak-timeline-plugin,2017-07-18T16:37:33Z,1456,1456,JavaScript,False,False,
fossasia,fossasia/loklak-webtweets,2016-01-01T20:10:27Z,1524,1524,Less,True,False,
fossasia,fossasia/loklak_heatmap,2016-01-16T23:54:46Z,1506,1506,HTML,True,False,gpl-3.0
fossasia,fossasia/loklak_heatmapper,2016-09-09T22:04:01Z,1496,1496,JavaScript,True,True,
fossasia,fossasia/loklak_movietweets,2016-01-13T00:34:44Z,1512,1512,HTML,True,False,
fossasia,fossasia/loklak_publisher,2017-05-29T13:57:54Z,1458,1458,TypeScript,False,False,
fossasia,fossasia/loklak_scraper_js,2017-05-21T08:58:28Z,1474,1474,JavaScript,False,False,lgpl-2.1
fossasia,fossasia/loklak_search,2016-09-20T13:50:42Z,1831,1831,TypeScript,False,False,lgpl-3.0
fossasia,fossasia/loklak_telegrambot,2016-09-10T12:58:53Z,1490,1490,Python,True,False,mit
fossasia,fossasia/loklak_tweetheatmap,2016-01-09T16:28:49Z,1515,1515,JavaScript,True,False,mit
fossasia,fossasia/loklak_tweetsearch_android,2016-07-14T10:35:57Z,1500,1500,Java,True,False,gpl-3.0
fossasia,fossasia/loklak_walls,2016-06-13T12:08:08Z,1503,1503,JavaScript,True,False,mit
fossasia,fossasia/loklak_webclient,2015-04-15T17:34:16Z,1557,1557,JavaScript,True,False,mit
fossasia,fossasia/loklak_wok_android,2015-11-29T15:02:40Z,1555,1555,Java,True,True,lgpl-2.1
fossasia,fossasia/loklak_wp_plugins,2016-07-27T10:27:54Z,1506,1506,PHP,True,False,other
fossasia,fossasia/lubuntu-artwork,2016-07-29T19:37:29Z,1486,1486,,False,False,other
fossasia,fossasia/lxde-artwork,2016-07-29T19:19:38Z,1489,1489,,True,True,
fossasia,fossasia/lxlauncher-vala,2016-08-08T17:53:48Z,1486,1486,Vala,True,True,
fossasia,fossasia/magic-epaper-firmware,2017-06-11T05:51:30Z,1457,1457,Java,False,False,gpl-2.0
fossasia,fossasia/meilix,2013-12-26T13:34:52Z,1775,1775,Python,False,False,lgpl-3.0
fossasia,fossasia/meilix-artwork,2017-11-24T10:26:51Z,1446,1446,Shell,False,False,gpl-3.0
fossasia,fossasia/meilix-generator,2017-06-01T16:06:47Z,1531,1531,HTML,False,False,lgpl-3.0
fossasia,fossasia/meilix-systemlock,2013-03-20T08:42:51Z,1542,1542,Python,False,False,gpl-3.0
fossasia,fossasia/meilix.org,2018-02-08T21:29:32Z,1305,1305,HTML,True,False,
fossasia,fossasia/mew,2017-05-24T10:39:38Z,1484,1484,Python,False,False,gpl-3.0
fossasia,fossasia/MMM-SUSI-AI,2017-06-22T19:04:26Z,1481,1481,TypeScript,False,False,lgpl-2.1
fossasia,fossasia/neurolab-android,2017-11-24T10:32:32Z,1702,1702,Java,False,False,gpl-3.0
fossasia,fossasia/neurolab-firmware,2017-11-24T10:34:47Z,1456,1456,C++,False,False,apache-2.0
fossasia,fossasia/neurolab-hardware,2016-01-11T11:25:18Z,1545,1545,,False,False,apache-2.0
fossasia,fossasia/open-event,2015-05-05T13:22:13Z,1709,1709,Python,False,True,gpl-3.0
fossasia,fossasia/open-event-attendee-android,2015-04-30T09:59:35Z,1951,1951,Kotlin,False,False,apache-2.0
fossasia,fossasia/open-event-attendee-ios,2016-02-02T06:38:44Z,1572,1572,Swift,False,False,other
fossasia,fossasia/open-event-checkin,2016-11-30T20:03:00Z,1493,1493,Vue,True,False,apache-2.0
fossasia,fossasia/open-event-droidgen,2015-05-08T09:04:11Z,2059,2059,Java,False,False,gpl-3.0
fossasia,fossasia/open-event-frontend,2017-04-06T22:04:57Z,2337,2337,JavaScript,True,False,apache-2.0
fossasia,fossasia/open-event-legacy,2017-11-20T15:20:49Z,1469,1469,Python,False,False,gpl-3.0
fossasia,fossasia/open-event-next,2017-07-06T14:23:31Z,1518,1518,TypeScript,False,False,apache-2.0
fossasia,fossasia/open-event-organizer-android,2016-08-13T08:08:39Z,1786,1786,Java,False,False,apache-2.0
fossasia,fossasia/open-event-organizer-ios,2017-11-24T13:11:10Z,1493,1493,Swift,False,False,apache-2.0
fossasia,fossasia/open-event-scraper,2016-02-02T05:49:04Z,1515,1515,Python,False,False,mit
fossasia,fossasia/open-event-scripts,2016-06-11T19:09:08Z,1500,1500,Python,True,False,apache-2.0
fossasia,fossasia/open-event-server,2015-05-08T09:16:19Z,2976,2976,Python,True,True,gpl-3.0
fossasia,fossasia/open-event-theme,2017-04-24T11:40:52Z,1473,1473,JavaScript,True,False,apache-2.0
fossasia,fossasia/open-event-wsgen,2015-05-08T09:11:00Z,2019,2019,JavaScript,False,False,apache-2.0
fossasia,fossasia/opendesign.asia,2017-10-05T17:15:08Z,1453,1453,HTML,False,False,
fossasia,fossasia/orgmanager,2019-11-29T08:20:38Z,647,647,PHP,False,False,mpl-2.0
fossasia,fossasia/perspektive89.com,2015-01-24T14:42:52Z,1528,1528,,True,False,
fossasia,fossasia/phimpme-android,2012-09-07T07:14:54Z,2579,2579,Java,False,False,gpl-3.0
fossasia,fossasia/phimpme-artwork,2017-08-16T14:53:56Z,1455,1455,,False,False,gpl-3.0
fossasia,fossasia/phimpme-drupal,2012-09-19T08:58:48Z,1540,1540,PHP,True,False,
fossasia,fossasia/phimpme-wordpress,2013-12-31T10:41:04Z,1538,1538,PHP,True,False,
fossasia,fossasia/photos.fossasia.org,2019-04-11T03:16:35Z,803,803,HTML,False,False,gpl-3.0
fossasia,fossasia/pi-gen,2018-10-07T15:22:45Z,1103,1103,Shell,True,False,bsd-3-clause
fossasia,fossasia/pslab-android,2017-03-28T16:03:15Z,2048,2048,Java,False,False,apache-2.0
fossasia,fossasia/pslab-artwork,2017-08-16T15:22:51Z,1456,1456,,False,False,apache-2.0
fossasia,fossasia/pslab-bootloader,2017-11-24T10:30:10Z,1448,1448,C,True,True,apache-2.0
fossasia,fossasia/pslab-case,2013-01-02T03:10:43Z,1535,1535,,True,False,apache-2.0
fossasia,fossasia/pslab-desktop,2016-06-11T16:43:21Z,1767,1767,JavaScript,False,False,gpl-3.0
fossasia,fossasia/pslab-documentation,2017-11-25T04:36:44Z,1455,1455,Python,False,False,apache-2.0
fossasia,fossasia/pslab-expeyes,2015-06-09T17:05:52Z,1534,1534,Python,False,False,gpl-3.0
fossasia,fossasia/pslab-firmware,2017-03-28T14:53:27Z,1551,1551,C,False,False,apache-2.0
fossasia,fossasia/pslab-grove-shield,2016-06-23T16:53:48Z,1493,1493,Gnuplot,False,False,apache-2.0
fossasia,fossasia/pslab-hardware,2017-03-28T14:54:18Z,1645,1645,Prolog,False,False,apache-2.0
fossasia,fossasia/pslab-python,2016-06-10T16:27:29Z,1630,1630,Python,False,False,gpl-3.0
fossasia,fossasia/pslab-scripts,2015-06-25T12:56:11Z,1607,1607,Python,False,False,apache-2.0
fossasia,fossasia/pslab-test-jig,2015-06-30T07:25:53Z,1518,1518,,False,False,apache-2.0
fossasia,fossasia/pslab-webapp,2017-07-22T17:40:50Z,1475,1475,JavaScript,False,False,apache-2.0
fossasia,fossasia/publiccode.asia,2017-11-25T05:23:07Z,1471,1471,JavaScript,False,False,gpl-3.0
fossasia,fossasia/query-server,2016-11-25T20:24:01Z,1661,1661,Python,False,False,apache-2.0
fossasia,fossasia/sciencehack-artwork,2016-10-02T08:53:32Z,1478,1478,PostScript,True,False,unlicense
fossasia,fossasia/sciencehack.asia,2015-09-01T16:01:20Z,1515,1515,CSS,True,False,
fossasia,fossasia/sciencehack.in,2016-07-24T08:00:48Z,1503,1503,HTML,True,False,mit
fossasia,fossasia/sciencetech.asia,2017-10-05T17:15:46Z,1448,1448,HTML,False,False,
fossasia,fossasia/scrum_helper,2017-10-22T22:33:07Z,1231,1231,JavaScript,False,False,lgpl-2.1
fossasia,fossasia/searss,2016-11-19T06:38:37Z,1534,1534,Python,True,False,
fossasia,fossasia/sg18.sciencehack.asia,2014-12-04T07:37:35Z,1537,1537,CSS,True,False,gpl-2.0
fossasia,fossasia/snowboy,2018-08-09T05:34:20Z,1193,1193,C++,False,False,other
fossasia,fossasia/speech_recognition,2019-12-08T06:38:24Z,609,609,Python,False,False,bsd-3-clause
fossasia,fossasia/sphinx_fossasia_theme,2017-07-06T10:27:22Z,1458,1458,HTML,False,False,gpl-3.0
fossasia,fossasia/sphinx_phimpme_theme,2017-10-20T13:16:52Z,1450,1450,HTML,True,True,gpl-3.0
fossasia,fossasia/sphinx_susiai_theme,2017-08-13T08:53:11Z,1452,1452,HTML,False,False,gpl-3.0
fossasia,fossasia/star-me,2017-03-30T22:17:42Z,1907,1907,JavaScript,False,False,apache-2.0
fossasia,fossasia/summit.fossasia.org,2019-03-24T10:40:27Z,830,830,HTML,False,False,
fossasia,fossasia/support.eventyay.com,2017-01-09T11:14:09Z,1506,1506,HTML,False,True,apache-2.0
fossasia,fossasia/susi.ai,2016-07-17T09:56:00Z,2049,2049,JavaScript,False,False,lgpl-2.1
fossasia,fossasia/susi_alexa_skill,2017-06-26T04:59:45Z,1469,1469,JavaScript,False,False,lgpl-2.1
fossasia,fossasia/susi_android,2016-09-21T08:56:16Z,2421,2421,Kotlin,False,False,apache-2.0
fossasia,fossasia/susi_api_wrapper,2017-04-02T14:26:14Z,1482,1482,Python,False,False,apache-2.0
fossasia,fossasia/susi_artwork,2016-10-07T19:49:57Z,1485,1485,,True,True,
fossasia,fossasia/susi_chromebot,2017-09-20T15:17:20Z,1541,1541,JavaScript,False,False,lgpl-2.1
fossasia,fossasia/susi_cortana_skill,2017-07-01T07:48:13Z,1460,1460,JavaScript,False,False,lgpl-2.1
fossasia,fossasia/susi_desktop,2017-01-02T14:00:53Z,1509,1509,JavaScript,True,False,lgpl-2.1
fossasia,fossasia/susi_fbbot,2016-09-20T23:41:44Z,1512,1512,JavaScript,False,False,lgpl-2.1
fossasia,fossasia/susi_firefoxbot,2017-09-26T13:34:40Z,1495,1495,JavaScript,False,False,lgpl-2.1
fossasia,fossasia/susi_gassistantbot,2017-07-11T10:42:26Z,1467,1467,JavaScript,False,False,lgpl-2.1
fossasia,fossasia/susi_gitterbot,2017-06-09T06:52:11Z,1467,1467,JavaScript,False,False,lgpl-2.1
fossasia,fossasia/susi_hangoutbot,2017-08-04T13:26:18Z,1461,1461,JavaScript,False,False,lgpl-2.1
fossasia,fossasia/susi_installer,2019-04-18T23:57:49Z,832,832,Shell,False,False,apache-2.0
fossasia,fossasia/susi_iOS,2017-03-14T16:27:02Z,1871,1871,Swift,False,False,apache-2.0
fossasia,fossasia/susi_kikbot,2016-10-04T08:15:24Z,1493,1493,JavaScript,True,False,lgpl-2.1
fossasia,fossasia/susi_linebot,2017-05-15T07:42:36Z,1478,1478,JavaScript,True,False,lgpl-2.1
fossasia,fossasia/susi_linux,2017-04-16T10:47:24Z,1606,1606,Python,False,False,apache-2.0
fossasia,fossasia/susi_python,2019-05-09T11:25:53Z,805,805,Python,True,True,apache-2.0
fossasia,fossasia/susi_server,2016-09-14T20:21:09Z,2506,2506,Java,False,False,lgpl-2.1
fossasia,fossasia/susi_skill_cms,2017-05-05T08:57:20Z,1575,1575,JavaScript,False,False,lgpl-2.1
fossasia,fossasia/susi_skill_data,2017-05-05T08:56:05Z,1517,1517,,False,False,lgpl-2.1
fossasia,fossasia/susi_skypebot,2017-05-19T17:20:03Z,1466,1466,JavaScript,False,False,lgpl-2.1
fossasia,fossasia/susi_slackbot,2016-07-20T20:16:56Z,1506,1506,JavaScript,True,False,lgpl-2.1
fossasia,fossasia/susi_smart_box,2015-01-24T15:34:43Z,1528,1528,,False,False,
fossasia,fossasia/susi_speech_server,2019-05-28T13:11:08Z,795,795,Python,True,False,mpl-2.0
fossasia,fossasia/susi_telegrambot,2016-09-20T23:45:07Z,1513,1513,JavaScript,True,False,lgpl-2.1
fossasia,fossasia/susi_tweetbot,2016-11-25T14:06:49Z,1519,1519,JavaScript,True,True,lgpl-2.1
fossasia,fossasia/susi_twitchbot,2018-05-15T17:11:38Z,1226,1226,JavaScript,True,False,lgpl-2.1
fossasia,fossasia/susi_viberbot,2017-04-14T09:10:20Z,1476,1476,JavaScript,True,True,apache-2.0
fossasia,fossasia/susi_zulipbot,2018-05-17T10:46:11Z,1218,1218,,True,False,
fossasia,fossasia/susper-backbone,2016-09-03T17:21:26Z,1527,1527,HTML,False,False,other
fossasia,fossasia/susper.com,2017-01-19T13:54:24Z,1736,1736,TypeScript,False,False,lgpl-2.1
fossasia,fossasia/techcul.org,2017-11-24T10:34:00Z,1437,1437,Less,False,False,
fossasia,fossasia/timeline.api.fossasia.net,2015-06-15T10:08:56Z,1513,1513,JavaScript,True,True,cc0-1.0
fossasia,fossasia/tofsims,2016-11-24T22:48:01Z,1489,1489,R,True,False,
fossasia,fossasia/unesco.sciencehack.asia,2016-01-10T14:00:22Z,1534,1534,CSS,True,False,gpl-2.0
fossasia,fossasia/visdom,2017-01-25T17:59:45Z,10020,10020,Python,True,False,apache-2.0
fossasia,fossasia/wp-accesspress-twitter-feed,2016-06-18T10:18:29Z,1504,1504,PHP,True,False,
fossasia,fossasia/wp-dev-buddy,2016-07-11T18:18:04Z,1493,1493,PHP,True,False,
fossasia,fossasia/wp-recent-tweet,2016-06-07T08:45:46Z,1502,1502,PHP,True,False,
fossasia,fossasia/wp-rotatingtweets,2024-01-02T14:10:29Z,15,15,PHP,True,True,
fossasia,fossasia/wp-tweet-feed-plugin,2016-06-12T14:08:16Z,1506,1506,PHP,True,False,gpl-2.0
fossasia,fossasia/wp-tweets-widget,2016-06-03T09:50:29Z,1500,1500,PHP,True,False,
fossasia,fossasia/x-mario,2012-04-25T04:27:34Z,1537,1537,Shell,True,False,
fossasia,fossasia/x-mario-center,2016-08-08T17:54:58Z,1490,1490,Python,True,True,gpl-3.0
fossasia,fossasia/xmario_buildscript,2012-09-19T09:12:13Z,1533,1533,Shell,True,False,
fossasia,fossasia/yaydoc,2017-05-07T10:26:43Z,1542,1542,JavaScript,False,False,gpl-3.0
fossasia,fossasia/yaydoc-artwork,2015-01-24T15:52:32Z,1535,1535,,False,False,
